"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"17382","AEP TEXAS NORTH DIVISION","CIRRO ENERGY","Smart Lock 15","0.1400","0.1200","0.1050","Usage charge: $0 if monthly usage is 2000 kWh or more; for usage under 2000 kWh, a $9.95 per month charge is applied. ","False","False","1","Fixed","10","15","200.00","https://www.cirroenergy.com/signup/plans?tdsp_code=D0005&promo_code=WA198B&fromLP=ptc","Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only","https://signup.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://signup.cirroenergy.com/files/09017518815e6f07.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0005&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","TRUE","English","2"
"17365","AEP TEXAS NORTH DIVISION","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free 12 Choice","0.1510","0.1410","0.1350","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PF12_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/09017518816034a5.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PF12_ES","","(844) 854-2260","FALSE","FALSE","Spanish","3"
"17377","AEP TEXAS NORTH DIVISION","PENNYWISE POWER ","Wise Buy 14","0.1370","0.1070","0.1020","Usage charge: $0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $9.95 per month charge is applied. ","False","False","1","Fixed","10","14","150.00","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4137&fromLP=ptc","Electronic Billing and auto payment via bank draft, credit card, or debit card required. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4137.","https://www.pennywisepower.com/files/09017518809d06f0.pdf","False","","https://www.pennywisepower.com/files/09017518816068ab.pdf","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4137&fromLP=ptc","","(855) 265-9153","TRUE","TRUE","English","2"
"17357","AEP TEXAS NORTH DIVISION","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 12 Choice","0.1250","0.1150","0.1090","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/0901751881603407.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12_ES","","(844) 854-2260","TRUE","FALSE","Spanish","3"
"17361","AEP TEXAS NORTH DIVISION","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus Choice","0.1350","0.1250","0.1190","","False","False","0","Variable","100","0","0.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/0901751881603447.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM_ES","","(844) 854-2260","TRUE","FALSE","Spanish","3"
"17353","AEP TEXAS NORTH DIVISION","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 24 Choice","0.1220","0.1120","0.1060","","False","False","1","Fixed","100","24","200.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/0901751881603367.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6_ES","","(844) 854-2260","TRUE","FALSE","Spanish","3"
"17347","AEP TEXAS NORTH DIVISION","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free Conserve 12 Choice","0.1000","0.0890","0.1090","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFCons12_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/0901751881603057.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFCons12_ES","","(844) 854-2260","FALSE","FALSE","Spanish","3"
"17338","AEP TEXAS NORTH DIVISION","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 24 Choice","0.1220","0.1120","0.1060","","False","False","1","Fixed","100","24","200.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/0901751881603366.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6","","(844) 854-2260","TRUE","FALSE","English","3"
"17049","AEP TEXAS NORTH DIVISION","PAYLESS POWER","SmarTricity MVP 20","0.0980","0.1070","0.1120","Receive a $20 Instant Rebate upon Activation.","True","False","1","Fixed",,"1","0.00","https://paylesspower.com/?affiliate=487447","Receive a $20 Instant Rebate upon Activation.","https://paylesspower.com/files/TOS_1_Prepaid_English.pdf","False","","https://paylesspower.com/files/6_4_eng.pdf","https://paylesspower.com/?affiliate=487447","https://paylesspower.com/files/PrePaid_Disclosure_Statement_English.pdf","(855) 781-6967","FALSE","TRUE","English","2"
"17092","AEP TEXAS NORTH DIVISION","ENTRUST ENERGY INC","Plan de Tarifa Fija Texas Refresh 12","0.1230","0.1130","0.1008","","False","False","1","Fixed","100","12","150.00","http://www.entrustenergy.com","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/EE_TOS_Spn_121415.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXY5F12093_20180312_spa_6c0b5ee5-9012-477f-aaaf-338541aa3675.pdf","http://www.entrustenergy.com","","(800) 871-8100","FALSE","FALSE","Spanish","1"
"17096","AEP TEXAS NORTH DIVISION","ENTRUST ENERGY INC","Plan de Tarifa Fija Entrust 12","0.1230","0.1120","0.1070","","False","False","1","Fixed","15","12","150.00","http://www.entrustenergy.com","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/EE_TOS_Spn_121415.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN5F12093_20180312_spa_9507f071-9efb-40a6-b2eb-88be6c1294a5.pdf","http://www.entrustenergy.com","","(800) 871-8100","FALSE","FALSE","Spanish","1"
"17198","AEP TEXAS NORTH DIVISION","FIRST CHOICE POWER ","Texas Choice Savings 12","0.1100","0.0430","0.0890","","False","False","1","Fixed","14","12","135.00","https://www.firstchoicepower.com/texas/electricity-plans/fcp-texas-choice-savings-12/msid/6941/pid/tcs12?utm_source=BD&utm_medium=ptc","Power to Choose customers, enjoy a stable, fixed energy bill for 12 months! Accurately calculate your electricity bill every month!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFNRXXX0378FBLD_ENG_20180406.PDF","https://www.firstchoicepower.com/texas/electricity-plans/fcp-texas-choice-savings-12/msid/6941/pid/tcs12?utm_source=BD&utm_medium=ptc","","(855) 998-7981","TRUE","FALSE","English","3"
"17309","AEP TEXAS NORTH DIVISION","AMIGO ENERGY","PTC Plan - 6","0.1300","0.1270","0.1260","","False","False","1","Fixed","17","6","$175.00 per ESIID","","Lock in your energy rate for 6 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=I4ZQrEYBtq4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=I4ZQrEYBtq4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=&dt=4/3/2018","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 995-9299","TRUE","FALSE","English","4"
"17310","AEP TEXAS NORTH DIVISION","AMIGO ENERGY","PTC Plan - 6","0.1300","0.1270","0.1260","","False","False","1","Fixed","17","6","$175.00 per ESIID","","Lock in your energy rate for 6 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=I4ZQrEYBtq4=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=I4ZQrEYBtq4=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=&dt=4/3/2018","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 995-9299","TRUE","FALSE","Spanish","4"
"17311","AEP TEXAS NORTH DIVISION","AMIGO ENERGY","PTC Plan - 12","0.1130","0.1100","0.1090","","False","False","1","Fixed","17","12","$175.00 per ESIID","","Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=FkuwXw0PCBs=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FkuwXw0PCBs=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=&dt=4/3/2018","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 995-9299","TRUE","FALSE","English","4"
"17312","AEP TEXAS NORTH DIVISION","AMIGO ENERGY","PTC Plan - 12","0.1130","0.1100","0.1090","","False","False","1","Fixed","17","12","$175.00 per ESIID","","Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=FkuwXw0PCBs=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FkuwXw0PCBs=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=&dt=4/3/2018","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 995-9299","TRUE","FALSE","Spanish","4"
"17313","AEP TEXAS NORTH DIVISION","AMIGO ENERGY","PTC Plan - 24","0.1090","0.1060","0.1050","","False","False","1","Fixed","17","24","$175.00 per ESIID","","Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=LrXgOieVyqk=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=LrXgOieVyqk=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=&dt=4/3/2018","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 995-9299","TRUE","FALSE","English","4"
"17314","AEP TEXAS NORTH DIVISION","AMIGO ENERGY","PTC Plan - 24","0.1090","0.1060","0.1050","","False","False","1","Fixed","17","24","$175.00 per ESIID","","Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=LrXgOieVyqk=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=LrXgOieVyqk=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=&dt=4/3/2018","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 995-9299","TRUE","FALSE","Spanish","4"
"17279","AEP TEXAS NORTH DIVISION","JUST ENERGY","PTC Plan - 24","0.1110","0.1080","0.1070","","False","False","1","Fixed","17","24","$175.00 per ESIID","","Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=2vYDTpe3iPI=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=2vYDTpe3iPI=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=&dt=4/3/2018","http://www.justenergydeals.com/ptc","","(866) 587-8674","TRUE","FALSE","English","4"
"17280","AEP TEXAS NORTH DIVISION","JUST ENERGY","PTC Plan - 24","0.1110","0.1080","0.1070","","False","False","1","Fixed","17","24","$175.00 per ESIID","","Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=2vYDTpe3iPI=&RCID=nnkoyMHsHd8=&L=jfm4E/YMcQk=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=2vYDTpe3iPI=&RCID=nnkoyMHsHd8=&L=jfm4E/YMcQk=&dt=4/3/2018","http://www.justenergydeals.com/ptc","","(866) 587-8674","TRUE","FALSE","Spanish","4"
"17281","AEP TEXAS NORTH DIVISION","JUST ENERGY","PTC Plan - 6","0.1320","0.1290","0.1280","","False","False","1","Fixed","17","6","$175.00 per ESIID","","Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=T0jFTTq7dCo=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=T0jFTTq7dCo=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=&dt=4/3/2018","http://www.justenergydeals.com/ptc","","(866) 587-8674","TRUE","FALSE","English","4"
"17282","AEP TEXAS NORTH DIVISION","JUST ENERGY","PTC Plan - 6","0.1320","0.1290","0.1280","","False","False","1","Fixed","17","6","$175.00 per ESIID","","Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=T0jFTTq7dCo=&RCID=nnkoyMHsHd8=&L=jfm4E/YMcQk=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=T0jFTTq7dCo=&RCID=nnkoyMHsHd8=&L=jfm4E/YMcQk=&dt=4/3/2018","http://www.justenergydeals.com/ptc","","(866) 587-8674","TRUE","FALSE","Spanish","4"
"17283","AEP TEXAS NORTH DIVISION","JUST ENERGY","PTC Plan - 12","0.1150","0.1120","0.1110","","False","False","1","Fixed","17","12","$175.00 per ESIID","","Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=etTVrom/+i8=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=etTVrom/+i8=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=&dt=4/3/2018","http://www.justenergydeals.com/ptc","","(866) 587-8674","TRUE","FALSE","English","4"
